cik,cik_full,ticker,accn,form,fy,10k_path
1145197,0001145197,PODD,0001145197-21-000009,10-K,2020,https://www.sec.gov/Archives/edgar/data/1145197/000114519721000009/0001145197-21-000009.txt
1096343,0001096343,MKL,0001096343-22-000039,10-K,2021,https://www.sec.gov/Archives/edgar/data/1096343/000109634322000039/0001096343-22-000039.txt
1802768,0001802768,RPRX,0001802768-22-000011,10-K,2021,https://www.sec.gov/Archives/edgar/data/1802768/000180276822000011/0001802768-22-000011.txt
40729,0000040729,ALLY,0000040729-21-000008,10-K,2020,https://www.sec.gov/Archives/edgar/data/40729/000004072921000008/0000040729-21-000008.txt
1527166,0001527166,CG,0001527166-22-000007,10-K,2021,https://www.sec.gov/Archives/edgar/data/1527166/000152716622000007/0001527166-22-000007.txt
906345,0000906345,CPT,0000906345-22-000009,10-K,2021,https://www.sec.gov/Archives/edgar/data/906345/000090634522000009/0000906345-22-000009.txt
1048477,0001048477,BMRN,0001048477-21-000008,10-K,2020,https://www.sec.gov/Archives/edgar/data/1048477/000104847721000008/0001048477-21-000008.txt
1003935,0001003935,NICE,0001048477-21-000008,10-K,2020,https://www.sec.gov/Archives/edgar/data/1003935/000104847721000008/0001048477-21-000008.txt
1513845,0001513845,YNDX,0001048477-21-000008,10-K,2020,https://www.sec.gov/Archives/edgar/data/1513845/000104847721000008/0001048477-21-000008.txt
1506293,0001506293,PINS,0001506293-22-000016,10-K,2021,https://www.sec.gov/Archives/edgar/data/1506293/000150629322000016/0001506293-22-000016.txt
1066119,0001066119,VIV,0001506293-22-000016,10-K,2021,https://www.sec.gov/Archives/edgar/data/1066119/000150629322000016/0001506293-22-000016.txt
1384905,0001384905,RNG,0001384905-21-000007,10-K,2020,https://www.sec.gov/Archives/edgar/data/1384905/000138490521000007/0001384905-21-000007.txt
1190723,0001190723,TS,0001384905-21-000007,10-K,2020,https://www.sec.gov/Archives/edgar/data/1190723/000138490521000007/0001384905-21-000007.txt
1122411,0001122411,ASX,0001384905-21-000007,10-K,2020,https://www.sec.gov/Archives/edgar/data/1122411/000138490521000007/0001384905-21-000007.txt
813762,0000813762,IEP,0001558370-21-002010,10-K,2020,https://www.sec.gov/Archives/edgar/data/813762/000155837021002010/0001558370-21-002010.txt
1378789,0001378789,AER,0001558370-21-002010,10-K,2020,https://www.sec.gov/Archives/edgar/data/1378789/000155837021002010/0001558370-21-002010.txt
1639327,0001639327,GSHN,0001213900-22-001896,10-K,2021,https://www.sec.gov/Archives/edgar/data/1639327/000121390022001896/0001213900-22-001896.txt
1219601,0001219601,CCK,0001219601-21-000005,10-K,2020,https://www.sec.gov/Archives/edgar/data/1219601/000121960121000005/0001219601-21-000005.txt
909327,0000909327,SUZ,0001219601-21-000005,10-K,2020,https://www.sec.gov/Archives/edgar/data/909327/000121960121000005/0001219601-21-000005.txt
1570585,0001570585,LBTYA,0001570585-22-000038,10-K,2021,https://www.sec.gov/Archives/edgar/data/1570585/000157058522000038/0001570585-22-000038.txt
1579298,0001579298,BURL,0001564590-21-013162,10-K,2020,https://www.sec.gov/Archives/edgar/data/1579298/000156459021013162/0001564590-21-013162.txt
1617640,0001617640,ZG,0001617640-22-000013,10-K,2021,https://www.sec.gov/Archives/edgar/data/1617640/000161764022000013/0001617640-22-000013.txt
1616707,0001616707,W,0001616707-21-000064,10-K,2020,https://www.sec.gov/Archives/edgar/data/1616707/000161670721000064/0001616707-21-000064.txt
1697862,0001697862,ARGX,0001616707-21-000064,10-K,2020,https://www.sec.gov/Archives/edgar/data/1697862/000161670721000064/0001616707-21-000064.txt
1511737,0001511737,UI,0001511737-21-000036,10-K,2021,https://www.sec.gov/Archives/edgar/data/1511737/000151173721000036/0001511737-21-000036.txt
1159152,0001159152,JHX,0001511737-21-000036,10-K,2021,https://www.sec.gov/Archives/edgar/data/1159152/000151173721000036/0001511737-21-000036.txt
932872,0000932872,SJR,0001511737-21-000036,10-K,2021,https://www.sec.gov/Archives/edgar/data/932872/000151173721000036/0001511737-21-000036.txt
1397911,0001397911,LPLA,0001397911-21-000029,10-K,2020,https://www.sec.gov/Archives/edgar/data/1397911/000139791121000029/0001397911-21-000029.txt
1163653,0001163653,NMR,0001397911-21-000029,10-K,2020,https://www.sec.gov/Archives/edgar/data/1163653/000139791121000029/0001397911-21-000029.txt
1030475,0001030475,CEA,0001397911-21-000029,10-K,2020,https://www.sec.gov/Archives/edgar/data/1030475/000139791121000029/0001397911-21-000029.txt
1699838,0001699838,CFLT,0001397911-21-000029,10-K,2020,https://www.sec.gov/Archives/edgar/data/1699838/000139791121000029/0001397911-21-000029.txt
1389170,0001389170,TRGP,0001564590-21-006640,10-K,2020,https://www.sec.gov/Archives/edgar/data/1389170/000156459021006640/0001564590-21-006640.txt
845982,0000845982,SNN,0001564590-21-006640,10-K,2020,https://www.sec.gov/Archives/edgar/data/845982/000156459021006640/0001564590-21-006640.txt
314590,0000314590,SSL,0001564590-21-006640,10-K,2020,https://www.sec.gov/Archives/edgar/data/314590/000156459021006640/0001564590-21-006640.txt
1483994,0001483994,HTHT,0001564590-21-006640,10-K,2020,https://www.sec.gov/Archives/edgar/data/1483994/000156459021006640/0001564590-21-006640.txt
1144519,0001144519,BG,0001144519-21-000006,10-K,2020,https://www.sec.gov/Archives/edgar/data/1144519/000114451921000006/0001144519-21-000006.txt
1816007,0001816007,LU,0001144519-21-000006,10-K,2020,https://www.sec.gov/Archives/edgar/data/1816007/000114451921000006/0001144519-21-000006.txt
1463172,0001463172,ZEN,0001463172-22-000027,10-K,2021,https://www.sec.gov/Archives/edgar/data/1463172/000146317222000027/0001463172-22-000027.txt
1025378,0001025378,WPC,0001025378-22-000041,10-K,2021,https://www.sec.gov/Archives/edgar/data/1025378/000102537822000041/0001025378-22-000041.txt
895417,0000895417,ELS,0000895417-21-000014,10-K,2020,https://www.sec.gov/Archives/edgar/data/895417/000089541721000014/0000895417-21-000014.txt
814547,0000814547,FICO,0000814547-21-000019,10-K,2021,https://www.sec.gov/Archives/edgar/data/814547/000081454721000019/0000814547-21-000019.txt
1650164,0001650164,TOST,0000814547-21-000019,10-K,2021,https://www.sec.gov/Archives/edgar/data/1650164/000081454721000019/0000814547-21-000019.txt
1675149,0001675149,AA,0001564590-21-008854,10-K,2020,https://www.sec.gov/Archives/edgar/data/1675149/000156459021008854/0001564590-21-008854.txt
1333986,0001333986,EQH,0001333986-21-000011,10-K,2020,https://www.sec.gov/Archives/edgar/data/1333986/000133398621000011/0001333986-21-000011.txt
1759509,0001759509,LYFT,0001759509-21-000011,10-K,2020,https://www.sec.gov/Archives/edgar/data/1759509/000175950921000011/0001759509-21-000011.txt
1331875,0001331875,FNF,0001331875-21-000015,10-K,2020,https://www.sec.gov/Archives/edgar/data/1331875/000133187521000015/0001331875-21-000015.txt
1124140,0001124140,EXAS,0001124140-21-000029,10-K,2020,https://www.sec.gov/Archives/edgar/data/1124140/000112414021000029/0001124140-21-000029.txt
1176948,0001176948,ARES,0001628280-21-003314,10-K,2020,https://www.sec.gov/Archives/edgar/data/1176948/000162828021003314/0001628280-21-003314.txt
1646972,0001646972,ACI,0001646972-21-000026,10-K,2021,https://www.sec.gov/Archives/edgar/data/1646972/000164697221000026/0001646972-21-000026.txt
1609711,0001609711,GDDY,0001609711-22-000024,10-K,2021,https://www.sec.gov/Archives/edgar/data/1609711/000160971122000024/0001609711-22-000024.txt
1032975,0001032975,LOGI,0001032975-21-000017,10-K,2021,https://www.sec.gov/Archives/edgar/data/1032975/000103297521000017/0001032975-21-000017.txt
1316835,0001316835,BLDR,0001564590-21-009308,10-K,2020,https://www.sec.gov/Archives/edgar/data/1316835/000156459021009308/0001564590-21-009308.txt
1723690,0001723690,BILI,0001564590-21-009308,10-K,2020,https://www.sec.gov/Archives/edgar/data/1723690/000156459021009308/0001564590-21-009308.txt
1262823,0001262823,WLK,0001262823-21-000023,10-K,2020,https://www.sec.gov/Archives/edgar/data/1262823/000126282321000023/0001262823-21-000023.txt
21175,0000021175,CNA,0000021175-22-000016,10-K,2021,https://www.sec.gov/Archives/edgar/data/21175/000002117522000016/0000021175-22-000016.txt
1868726,0001868726,OLPX,0000021175-22-000016,10-K,2021,https://www.sec.gov/Archives/edgar/data/1868726/000002117522000016/0000021175-22-000016.txt
1562401,0001562401,AMH,0001562401-21-000041,10-K,2020,https://www.sec.gov/Archives/edgar/data/1562401/000156240121000041/0001562401-21-000041.txt
2809,0000002809,AEM,0001562401-21-000041,10-K,2020,https://www.sec.gov/Archives/edgar/data/2809/000156240121000041/0001562401-21-000041.txt
1477720,0001477720,ASAN,0001477720-21-000007,10-K,2020,https://www.sec.gov/Archives/edgar/data/1477720/000147772021000007/0001477720-21-000007.txt
941221,0000941221,ICL,0001477720-21-000007,10-K,2020,https://www.sec.gov/Archives/edgar/data/941221/000147772021000007/0001477720-21-000007.txt
1069157,0001069157,EWBC,0001069157-21-000009,10-K,2020,https://www.sec.gov/Archives/edgar/data/1069157/000106915721000009/0001069157-21-000009.txt
858446,0000858446,IHG,0001069157-21-000009,10-K,2020,https://www.sec.gov/Archives/edgar/data/858446/000106915721000009/0001069157-21-000009.txt
937556,0000937556,MASI,0000937556-22-000031,10-K,2021,https://www.sec.gov/Archives/edgar/data/937556/000093755622000031/0000937556-22-000031.txt
1287865,0001287865,MPW,0001564590-21-009901,10-K,2020,https://www.sec.gov/Archives/edgar/data/1287865/000156459021009901/0001564590-21-009901.txt
1093691,0001093691,PLUG,0001558370-21-007147,10-K,2020,https://www.sec.gov/Archives/edgar/data/1093691/000155837021007147/0001558370-21-007147.txt
1037976,0001037976,JLL,0001037976-21-000009,10-K,2020,https://www.sec.gov/Archives/edgar/data/1037976/000103797621000009/0001037976-21-000009.txt
1820953,0001820953,AFRM,0001820953-21-000102,10-K,2021,https://www.sec.gov/Archives/edgar/data/1820953/000182095321000102/0001820953-21-000102.txt
1022671,0001022671,STLD,0001558370-21-002129,10-K,2020,https://www.sec.gov/Archives/edgar/data/1022671/000155837021002129/0001558370-21-002129.txt
1773383,0001773383,DT,0001773383-21-000054,10-K,2021,https://www.sec.gov/Archives/edgar/data/1773383/000177338321000054/0001773383-21-000054.txt
1001290,0001001290,BAP,0001773383-21-000054,10-K,2021,https://www.sec.gov/Archives/edgar/data/1001290/000177338321000054/0001773383-21-000054.txt
912505,0000912505,ENIA,0001773383-21-000054,10-K,2021,https://www.sec.gov/Archives/edgar/data/912505/000177338321000054/0001773383-21-000054.txt
887225,0000887225,KEP,0001773383-21-000054,10-K,2021,https://www.sec.gov/Archives/edgar/data/887225/000177338321000054/0001773383-21-000054.txt
42888,0000042888,GGG,0000042888-21-000011,10-K,2020,https://www.sec.gov/Archives/edgar/data/42888/000004288821000011/0000042888-21-000011.txt
1002638,0001002638,OTEX,0001002638-21-000029,10-K,2021,https://www.sec.gov/Archives/edgar/data/1002638/000100263821000029/0001002638-21-000029.txt
790051,0000790051,CSL,0000790051-22-000061,10-K,2021,https://www.sec.gov/Archives/edgar/data/790051/000079005122000061/0000790051-22-000061.txt
1289419,0001289419,MORN,0001289419-21-000039,10-K,2020,https://www.sec.gov/Archives/edgar/data/1289419/000128941921000039/0001289419-21-000039.txt
1739104,0001739104,ELAN,0001739104-21-000004,10-K,2020,https://www.sec.gov/Archives/edgar/data/1739104/000173910421000004/0001739104-21-000004.txt
1583708,0001583708,S,0001739104-21-000004,10-K,2020,https://www.sec.gov/Archives/edgar/data/1583708/000173910421000004/0001739104-21-000004.txt
1800227,0001800227,IAC,0001800227-21-000004,10-K,2020,https://www.sec.gov/Archives/edgar/data/1800227/000180022721000004/0001800227-21-000004.txt
1553023,0001553023,CONE,0001553023-22-000009,10-K,2021,https://www.sec.gov/Archives/edgar/data/1553023/000155302322000009/0001553023-22-000009.txt
1786909,0001786909,SBSW,0001553023-22-000009,10-K,2021,https://www.sec.gov/Archives/edgar/data/1786909/000155302322000009/0001553023-22-000009.txt
1042046,0001042046,AFG,0001042046-21-000011,10-K,2020,https://www.sec.gov/Archives/edgar/data/1042046/000104204621000011/0001042046-21-000011.txt
78128,0000078128,WTRG,0001562762-21-000081,10-K,2020,https://www.sec.gov/Archives/edgar/data/78128/000156276221000081/0001562762-21-000081.txt
1477449,0001477449,TDOC,0001558370-21-002118,10-K,2020,https://www.sec.gov/Archives/edgar/data/1477449/000155837021002118/0001558370-21-002118.txt
4457,0000004457,UHAL,0000004457-21-000040,10-K,2021,https://www.sec.gov/Archives/edgar/data/4457/000000445721000040/0000004457-21-000040.txt
1764046,0001764046,CLVT,0001764046-21-000022,10-K,2020,https://www.sec.gov/Archives/edgar/data/1764046/000176404621000022/0001764046-21-000022.txt
895419,0000895419,WOLF,0000895419-21-000070,10-K,2021,https://www.sec.gov/Archives/edgar/data/895419/000089541921000070/0000895419-21-000070.txt
851205,0000851205,CGNX,0000851205-22-000008,10-K,2021,https://www.sec.gov/Archives/edgar/data/851205/000085120522000008/0000851205-22-000008.txt
1591698,0001591698,PCTY,0001558370-21-010711,10-K,2021,https://www.sec.gov/Archives/edgar/data/1591698/000155837021010711/0001558370-21-010711.txt
719955,0000719955,WSM,0001193125-21-100319,10-K,2020,https://www.sec.gov/Archives/edgar/data/719955/000119312521100319/0001193125-21-100319.txt
1783879,0001783879,HOOD,0001193125-21-100319,10-K,2020,https://www.sec.gov/Archives/edgar/data/1783879/000119312521100319/0001193125-21-100319.txt
1172724,0001172724,GFI,0001193125-21-100319,10-K,2020,https://www.sec.gov/Archives/edgar/data/1172724/000119312521100319/0001193125-21-100319.txt
1090425,0001090425,LAMR,0001564590-21-009276,10-K,2020,https://www.sec.gov/Archives/edgar/data/1090425/000156459021009276/0001564590-21-009276.txt
1507079,0001507079,FND,0001507079-21-000005,10-K,2020,https://www.sec.gov/Archives/edgar/data/1507079/000150707921000005/0001507079-21-000005.txt
1031308,0001031308,BSY,0001628280-21-003727,10-K,2020,https://www.sec.gov/Archives/edgar/data/1031308/000162828021003727/0001628280-21-003727.txt
769218,0000769218,AEG,0001628280-21-003727,10-K,2020,https://www.sec.gov/Archives/edgar/data/769218/000162828021003727/0001628280-21-003727.txt
910631,0000910631,KOF,0001628280-21-003727,10-K,2020,https://www.sec.gov/Archives/edgar/data/910631/000162828021003727/0001628280-21-003727.txt
723612,0000723612,CAR,0000723612-22-000006,10-K,2021,https://www.sec.gov/Archives/edgar/data/723612/000072361222000006/0000723612-22-000006.txt
812011,0000812011,MTN,0000812011-21-000069,10-K,2021,https://www.sec.gov/Archives/edgar/data/812011/000081201121000069/0000812011-21-000069.txt
110621,0000110621,RPM,0001564590-21-037949,10-K,2021,https://www.sec.gov/Archives/edgar/data/110621/000156459021037949/0001564590-21-037949.txt
1015820,0001015820,QGEN,0001564590-21-037949,10-K,2021,https://www.sec.gov/Archives/edgar/data/1015820/000156459021037949/0001564590-21-037949.txt
1423902,0001423902,WES,0001423902-21-000007,10-K,2020,https://www.sec.gov/Archives/edgar/data/1423902/000142390221000007/0001423902-21-000007.txt
1298675,0001298675,CUBE,0001298675-21-000006,10-K,2020,https://www.sec.gov/Archives/edgar/data/1298675/000129867521000006/0001298675-21-000006.txt
1792580,0001792580,OVV,0001564590-21-006570,10-K,2020,https://www.sec.gov/Archives/edgar/data/1792580/000156459021006570/0001564590-21-006570.txt
1809519,0001809519,GDRX,0001564590-21-012614,10-K,2020,https://www.sec.gov/Archives/edgar/data/1809519/000156459021012614/0001564590-21-012614.txt
944314,0000944314,LSI,0001564590-21-007648,10-K,2020,https://www.sec.gov/Archives/edgar/data/944314/000156459021007648/0001564590-21-007648.txt
1639825,0001639825,PTON,0001639825-21-000256,10-K,2021,https://www.sec.gov/Archives/edgar/data/1639825/000163982521000256/0001639825-21-000256.txt
1468174,0001468174,H,0001468174-22-000016,10-K,2021,https://www.sec.gov/Archives/edgar/data/1468174/000146817422000016/0001468174-22-000016.txt
1575965,0001575965,GLPI,0001575965-21-000008,10-K,2020,https://www.sec.gov/Archives/edgar/data/1575965/000157596521000008/0001575965-21-000008.txt
1516513,0001516513,DOCS,0001575965-21-000008,10-K,2020,https://www.sec.gov/Archives/edgar/data/1516513/000157596521000008/0001575965-21-000008.txt
82811,0000082811,RRX,0000082811-21-000043,10-K,2020,https://www.sec.gov/Archives/edgar/data/82811/000008281121000043/0000082811-21-000043.txt
1571283,0001571283,REXR,0001571283-22-000006,10-K,2021,https://www.sec.gov/Archives/edgar/data/1571283/000157128322000006/0001571283-22-000006.txt
1803599,0001803599,CNXC,0001803599-22-000025,10-K,2021,https://www.sec.gov/Archives/edgar/data/1803599/000180359922000025/0001803599-22-000025.txt
1161125,0001161125,BCH,0001803599-22-000025,10-K,2021,https://www.sec.gov/Archives/edgar/data/1161125/000180359922000025/0001803599-22-000025.txt
769520,0000769520,MIDD,0000769520-21-000003,10-K,2020,https://www.sec.gov/Archives/edgar/data/769520/000076952021000003/0000769520-21-000003.txt
1557860,0001557860,GLOB,0000769520-21-000003,10-K,2020,https://www.sec.gov/Archives/edgar/data/1557860/000076952021000003/0000769520-21-000003.txt
916540,0000916540,DAR,0000916540-21-000010,10-K,2020,https://www.sec.gov/Archives/edgar/data/916540/000091654021000010/0000916540-21-000010.txt
1402388,0001402388,WFG,0000916540-21-000010,10-K,2020,https://www.sec.gov/Archives/edgar/data/1402388/000091654021000010/0000916540-21-000010.txt
