ticker,beta,trailingPE,priceToSalesTrailing12Months,priceToBook,trailingPegRatio,debtToEquity,returnOnEquity
FRST,1.024835,10.865312,3.2094605,0.8684147,,,0.077309996
PCB,0.766782,10.192224,3.4567726,1.3932517,,,0.16365999
FREE,0.353171,,0.7916582,1.1033382,,131.854,-0.014889999
VRNA,0.477468,,8.37145,1.9808307,,3.75,-0.31227
UFI,0.88,10.506051,0.490118,0.98009026,,26.169,0.10078
TIG,,12.707581,1.8655984,0.8531265,,8.622,0.06945
UTMD,0.190949,22.99818,6.7200775,2.9369607,,0.309,0.14086
III,0.716883,29.692308,1.3771098,3.8446217,,79.402,0.13965
EZPW,1.341298,38.8,0.44719207,0.48532358,,71.073,0.013040001
KODK,5.13974,8.010292,0.32219806,2.5491266,,91.445,0.1526
NATR,0.787012,16.485714,0.7994054,2.364108,,16.479,0.15584
CTO,0.558961,3.4911928,6.414352,0.9069114,,53.071,0.30076
HEAR,1.502857,12.224954,0.8186903,2.3883286,,6.105,0.25711
VTIQ,,,,,,,
TRUE,1.048831,5.046439,1.2518407,0.9129095,,9.613,-0.09111
RDVT,0.785889,550.65216,8.145519,6.6204915,,4.169,0.012200001
TMC,,,,3.031579,,,
APYX,0.912978,,8.16478,6.4813647,,0.723,-0.24741
CBNK,0.452313,8.14367,1.841988,1.6715329,,,0.23339
KLR,0.827037,,1.3237165,2.4702172,,195.345,-0.55218
MAPS,-0.175469,,1.9743738,16.06414,,97.161,2.11139
ADEX,,,,,,,
FNLC,0.52987,9.876222,4.1527,1.3961413,,,0.14706999
GWRS,0.594285,118.32061,8.488589,11.355311,,371.732,0.09283
ARAY,1.91994,,0.71534914,6.838966,,400.274,-0.19152
HBCP,0.745897,6.881795,2.7465234,0.98769104,,,0.14894
NR,3.48987,,0.5944473,0.7210777,,24.962,-0.08437
TMKR,,,,,,,
LNDC,1.125714,,0.64318234,1.7826747,,91.937,-0.15007
ZYME,0.883509,,13.392814,1.079773,,10.824,-0.59212
PHUN,16.130934,,36.727985,16.10465,,21.843,-6.78573
FTCV,,,,,,,
AXGN,0.786493,,2.9864333,3.3237205,,63.328,-0.23384
ALLK,0.750186,,,0.5537156,,10.764,-0.46842
MLR,1.008831,13.678571,0.5036922,1.2061567,,0.431,0.09094
BNFT,1.650389,,1.285478,,,,-2.74983
UPH,-0.166213,,3.2875316,0.43428132,,22.832,
DYN,,,,1.0355029,,8.21,-0.32307
FTVI,,,,,,,
IMUX,1.91645,,,2.0353663,,0.761,-0.53784
YMAB,1.127758,,7.9517975,1.7367007,,1.187,-0.23409
RDW,,,3.174835,,,745.416,
EYPT,1.13922,,11.787562,3.5080647,,42.352,-1.0853701
CSLT,1.65987,,2.3320181,2.614796,,7.045,-0.06915
NKTX,,,,1.0806195,,4.745,-0.26829
IRNT,,,17.600407,,,,
RYAM,3.351069,4.0346375,0.28473598,0.5105519,,114.128,-0.06627
CNTY,3.045714,15.455729,0.96043456,2.5854933,,345.178,0.18299
FF,0.518441,37.809525,1.3153195,1.3035626,,0.24,0.029159999
GERN,1.071688,,822.8473,2.17759,,26.373,-0.56132
HFFG,1.634235,21.607143,0.43925565,1.1643572,,54.361,0.05687
ALPP,10.85629,,5.7004275,5.016835,,67.405,-0.6143
APEI,0.562088,23.52081,1.1154718,0.9672942,,61.661,0.043959998
SCPL,0.35072,15.0116005,0.5302353,3.299337,,1.584,0.31723
OCN,1.888831,19.876545,0.25510234,0.5352603,,2270.02,0.02806
ADMA,1.171059,,4.658438,2.193809,,99.027,-0.85447
SGC,0.940825,8.965672,0.59443146,1.4527198,,44.519,0.17695999
AVNW,,3.0564678,1.0802114,1.6627969,,1.824,0.77966005
BKSY,0.190353,,9.128176,1.6913946,,51.094,
AERI,0.852987,,3.6830733,,,,
MPAA,1.725194,23.02817,0.5103307,1.0103819,,75.758,0.0463
LEVL,0.819267,10.024254,3.1051714,1.4995284,,,0.14263
SPRO,1.53302,,16.663754,2.5856607,,6.464,-0.64655995
SSTI,1.338418,,5.618846,9.053294,,1.417,-0.040599998
TCMD,1.525714,51.234257,1.9613557,3.0481043,,60.933,0.06465
OACB,,,,,,,
ASAQ,,,,,,,
ASTS,0.262756,,41.095203,3.5928752,,1.908,-0.30568
APPH,,,63.469807,0.81332463,,21.475,-0.34882998
UNTY,1.182496,8.77193,3.3316448,1.4784309,,,0.19028
MEPW,-2.391844,,,,,,
AKBA,1.56935,,2.200786,3.3715014,,89.836,-1.31467
TH,2.491068,,1.2629447,3.357513,,352.495,-0.16591999
PROG,,,2.6394053,,,,
BNED,2.387866,,0.18448254,0.9912591,,169.261,-0.34691003
VTNR,1.794805,,2.2054904,11.722912,,25.22,-0.32414
AMTI,,,,1.1776774,,6.511,-0.52962
SBT,0.791333,89.0411,4.554369,0.974805,,,0.01091
AFTR,,,,,,,
MEKA,,,,,,,
RCKY,0.692987,19.28363,0.7816928,1.815615,,129.399,0.09922
LCUT,1.260779,7.718676,0.33582398,1.1233442,,139.525,0.15669
OTLK,0.80905,,,68.84615,,45.912,-2.7729998
EXPR,1.682744,,0.20302121,,,,-2.8595498
ALT,1.378794,,81.19795,1.3325762,,0.78,-0.40992
MRSN,2.455713,,7241.3506,2.000924,,12.84,-0.73336
UTI,0.712083,51.647057,0.79187936,2.4087791,,107.78,0.1487
BATL,1.120257,,1.2777432,8.344255,,418.763,-1.24198
ZNTE,,,,,,,
VKTX,1.676883,,,1.1820852,,0.054,-0.22951001
NGL,2.55854,,0.0453572,0.653557,,270.62,-0.42909
TLMD,0.360086,,3.6261518,1.6139768,,41.508,-0.98139
AGS,3.386951,,1.2309827,6.2609386,,1335.938,-0.55762
PCSB,0.631954,21.174534,5.587193,1.0238311,,,0.054780003
PBFS,0.543149,352.00003,5.1204786,1.1083124,,,0.00448
ZYXI,0.858776,22.196077,1.9643393,3.4575443,,30.89,0.16999
SV,,,,,,,
CAS,,,,,,,
CPS,3.176623,,0.076980434,0.4748941,,277.378,-0.48520002
NEN,0.443116,,4.92173,,,,
AJX,1.751647,7.51773,3.3924294,0.7013955,,225.903,0.09292
PFHD,0.231736,12.934028,4.0685153,1.3150927,,,0.09557
BIOT,,,,,,,
TSHA,,,,1.6689504,,38.762,
ARBG,,,,,,,
PTIC,,,,,,,
LCNB,0.787012,11.138703,3.5558202,0.9590112,,,0.08842
VII,,,,,,,
FBIZ,0.824962,8.443751,2.2998755,1.2238289,,,0.16305
TMAC,,,,,,,
SHAC,,,,,,,
DXLG,1.526753,6.743827,0.5860378,5.8579087,,312.995,1.7105099
PLPC,0.889607,9.447905,0.54518676,0.89068377,,24.182,0.100030005
AHT,2.092245,,0.41118744,4.412591,,4881.145,
GNUS,1.792143,,39.110302,1.5232974,,1.566,-0.89545
SUNL,,,3.2168114,0.52026767,,1.871,
ORRF,0.971948,7.350872,2.3246908,1.002545,,,0.14453
EVI,0.841869,24.714085,0.9310709,1.9916824,,20.166,0.09536
DMS,0.406642,170,0.46036193,,,,
NL,1.166233,8.255115,2.4484692,0.9763735,,0.137,0.12227
CIX,0.442597,17.553785,2.0312173,1.579891,,,0.09179
NHHS,,,1.018283,0.7004471,,355.296,-0.27451
ESQ,1.089227,16.962156,4.713104,1.7809712,,,0.11637
RMO,0.931277,2.893204,16.13511,0.6372968,,2.089,0.41836
BWFG,0.802088,14.402987,3.7018964,1.3571904,,,0.14045
FLDM,1.216623,,2.038886,2.8098538,,105.788,-0.53984
POWL,1.195324,411.19998,0.5122621,0.79801273,,1.404,0.00208
CYBE,1.657662,26.245663,3.1767375,3.6955247,,4.558,0.1558
GBIO,,,,0.62534744,,11.462,-0.32412997
EQHA,,,,,,,
PKE,0.761558,42.276924,5.403088,2.045556,,0.174,0.0495
CTMX,0.531576,,3.7640488,2.2313085,,20.171,-0.9025
NRIM,0.738181,7.2196593,1.9572542,1.1563742,,,0.17285
OYST,-0.183975,,12.700639,1.6527514,,30.964,-0.46967
VRA,1.821818,12.273476,0.47124588,0.7694691,,29,0.067880005
MACA,,,,975,,,
HMTV,1.136623,9.689781,1.1515598,0.84797186,,101.515,0.08941
VNTR,1.873885,,0.10535996,0.43965158,,193.858,-0.24662
CBAY,1.083116,,,2.5059476,,28.312,-0.65005
DWIN,,,,,,,
SOI,1.804613,,2.3186338,1.5257325,,2.546,-0.01669
QUAD,1.962077,,0.12500648,2.5471697,,653.352,-0.17334999
NCMI,1.47948,,3.5329442,,,,
ANNX,,,,0.63542724,,12.789,-0.36874
HOFT,0.926753,10.424691,0.40985715,0.936308,,20.506,0.09340999
FRGI,2.163636,16.677685,0.4400592,1.5595055,,107.424,-0.03584
FSBW,1.181501,6.9160504,1.9821447,1.0677232,,,0.15669
FST,,,,,,,
ZEUS,1.66961,3.6462855,0.17044836,0.8631994,,82.266,0.28091
DBB,,4.679078,,,,,
LMNR,1.025974,,1.6420873,1.4708178,,61.44,-0.03204
ARTE,,,,3286.6665,,1179.437,
RCHG,,,,,,,
CBAN,0.513177,9.8049555,2.498945,1.1713585,,,0.10303
XL,0.715205,45.227272,15.049842,0.7495292,,1.224,0.032780003
TALK,,,1.929459,1.060383,,,-0.61314
KBRS,-0.66543,148.8889,2.333606,0.4622284,,77.548,0.0029199999
SRSA,,,,,,,
SELB,1.007792,,3.0078962,,,,
ALCO,0.523636,7.3285904,2.3594034,1.0561806,,50.755,0.14836
RNGR,1.852119,,1.1783571,0.9740386,,44.059,-0.18117
GATO,,,,0.674078,,3.212,-0.046550002
GLRE,1.321038,7.416503,0.42797533,0.56720006,,22.176,0.08044
WEYS,0.559423,15.260814,1.0248998,1.216223,,4.78,0.08061
PSTX,,,,1.3935107,,40.043,-0.72912
PFSW,1.735064,,0.8254311,4.495376,,161.455,-0.1578
PIRS,1.105974,,9.017923,4.130146,,28.739,-1.0376
EEX,1.908916,,2.2555802,,,166.988,-0.27259
PKOH,1.176623,,0.14024612,0.57953054,,197.957,-0.0053600003
TBNK,0.505454,12.4323,3.6884303,0.90162474,,,0.07527
KULR,-0.325616,,124.743484,18.264463,,7.167,-1.4661
TCFC,0.924675,9.424809,3.2296958,1.1440749,,,0.12733
LTRX,2.335064,,2.7585096,4.2801304,,67.292,-0.13079001
TSBK,1.231725,8.623854,3.486594,1.1388419,,,0.12771
NATH,0.436598,18.563108,2.1776576,,,,
CPSS,2.478961,8.975156,1.2723716,1.6474277,,1180.442,0.22552
AGIL,,,1.6976769,2.788409,,109.698,
ARL,0.850481,20.269232,3.306596,0.86808985,,107.008,0.046550002
FTHM,,,0.6991536,3.7101102,,32.792,-0.25393
USAK,2.055196,12.877978,0.3314029,2.2594678,,150.878,0.25257
EVBN,1.188051,9.053563,2.4091766,1.2089344,,,0.14148
APTX,1.335656,,205.17856,1.8308157,,12.529,-0.60194
NKSH,0.525714,11.765075,4.569815,1.1966904,,,0.10217
FGBI,0.406265,9.72525,2.43029,1.2844882,,,0.13564
XOMA,0.811961,254.39024,7.918903,2.1154041,,0.247,0.11522
ESPR,0.895584,,3.592266,,,,
RBTK,0.104916,,,,,,
MRBK,0.502734,5.8869066,1.3274364,1.3221453,,,0.25401
MITT,1.503801,1.0243218,1.7509507,0.51763874,,381.634,0.30448
UONE,1.196363,4.794643,0.5167364,1.1088169,,324.81,0.27589
ALPN,1.896302,,9.162548,1.8315889,,17.18,-0.43625
FNWB,0.993766,14.839133,3.3209224,1.0919456,,,0.075219996
OPTN,0.649744,,3.4204826,,,,
PASG,,,,0.45481658,,,-0.49398997
ATLO,0.731428,9.199234,3.3242695,1.0383601,,,0.11437
NC,0.78961,6.725482,1.4176238,0.68977123,,7.953,0.10767999
ALDX,1.664415,,,0.9725159,,7.205,-0.36916
LNFA,,,,,,,
RCEL,0.415052,,8.078762,11.296089,,1.62,-0.25205
CMLS,2.078095,,0.25976136,0.5902529,,243.303,-0.00153
OVID,1.699623,1.7890158,1.0464176,1.1356575,,,0.97293997
CHMG,0.068423,8.520655,2.400884,1.035762,,,0.12504
HURC,0.505974,210.06369,1.0334287,0.9189189,,4.855,0.00458
MEC,0.280344,29.125364,0.46698296,0.96242774,,26.84,0.03447
KMPH,3.145454,,6.7697377,1.461126,,1.3,-0.30854
FXE,,,,,,,
MHH,0.533068,21.529068,0.9538879,3.0179298,,24.076,0.18246001
TREC,0.585974,,0.84005314,1.0998877,,27.738,-0.00204
CIA,0.216807,1062.5,0.86160654,0.79588014,,,0.00067000004
PINE,0.937604,103.2973,7.169485,1.15594,,117.556,0.06081
PGRW,,,,,,,
CUE,1.475174,,23.059086,2.5679011,,5.719,-0.62063
DAKT,0.650389,34.50382,0.39502028,1.0205464,,,0.03119
CTIC,0.691948,,,9.8258705,,125.023,-1.77633
KPLT,-0.271714,,0.6430172,5.882353,,323.522,1.25437
DLA,1.665484,10.332168,0.4760368,1.2502115,,109.105,0.1314
WLFC,1.268025,,0.8277655,0.630526,,432.012,-0.00308
FIXX,-0.611088,,5.4557962,0.93812954,,6.819,-0.49877
SPTK,,,,,,,
EVLO,1.575273,,,4.894992,,171.632,-2.93569
TRHC,1.050177,,0.44402102,1.9387401,,558.116,-0.76148003
APEN,2.32173,,4.4139376,,,,-3.44379
OPBK,0.419194,8.604802,2.6224027,1.2650257,,,0.187
ISTR,0.668525,39.631786,3.0622451,0.8950456,,,0.023659999
LTRPA,2.584415,,0.22947475,,,64.959,-0.030550001
PANL,0.63948,3.9094336,0.3964163,1.0131038,,98.979,0.24802
STTK,,,152.03464,0.7455928,,,-0.35147998
AACI,,,,222.95456,,,
DLHC,1.041038,23.12,0.8958608,3.3604653,,101.01,0.17044
ATHX,-1.589964,,32.817265,6.7656,,32.64,-2.3792999
CCLP,1.40446,,0.7274323,,,,
CECE,1.201216,91.75439,0.5974257,0.9297778,,38.117,0.0110599995
SNDA,2.154285,0.7025573,1.0694588,,,,
EAR,,,1.8438569,0.8934134,,9.14,-0.7011
SRT,1.323375,,0.26430556,0.96609086,,92.469,-0.011469999
BYRN,0.840344,,5.489606,3.3782852,,1.563,-0.04456
SMMT,0.91994,,160.89519,2.7385495,,1.796,-1.07854
MRAM,1.278961,,3.679188,8.065995,,31.62,-0.04659
LPTX,0.380131,,109.51493,1.3984962,,0.276,-0.42963
MLP,0.770909,3536.6665,17.863583,9.218071,,,0.02395
OWLT,,,2.7032998,3.4897363,,39.041,
EXTN,0.770909,,0.3468187,0.9596037,,281.427,-0.41986
MG,2.035844,48.785713,0.3017638,1.001907,,136.065,0.02148
CLPT,1.077573,,13.312582,4.5906734,,45.716,-0.53505003
CURI,,,3.1374805,1.0153846,,,-0.39448002
DGL,,12.701859,,,,,
SPOK,0.262857,,1.2044038,0.91140014,,9.182,-0.23709999
WMPN,0.983092,43.275864,7.9491897,0.8936837,,,0.02615
LINC,0.84987,4.429647,0.627233,2.0243452,,66.566,0.66316
KIRK,1.891948,7.063291,0.31181946,2.3948498,,213.637,0.41102
VABK,0.733465,18.891922,3.837047,1.1486509,,,0.06162
AXDX,1.924415,,14.900509,,,,
XELA,1.847247,,0.13708489,,,,
MNSB,0.52935,8.413862,3.0198765,1.1863371,,,0.14032
PRTK,1.471168,,1.4830353,,,,
FSFG,0.913246,6.2305827,1.0256828,1.0115858,,,0.17736
BLSA,,,,,,,
OCAX,,,,,,,
APRN,-3.540453,,0.34879038,3.746459,,193.989,-1.3716
HBB,1.016716,6.826827,0.2726763,2.1548183,,132.128,0.37805998
MFIN,2.824935,5.2707586,1.2567282,0.80789447,,422.284,0.144
FBIO,2.281949,,2.3409748,1.6080937,,48.307,-0.60115004
ADN,0.52228,,27.533926,0.9149097,,,-0.19502
NREF,,7.0544147,1.9475646,0.83032906,,1568.736,0.20041999
MIST,3.577525,,9.658774,1.1368964,,0.601,-0.30168
ASPS,1.621818,,0.81785125,,,,
NMTR,0.078221,,,2.8818653,,0.367,-1.21709
CDXC,1.749507,,2.8832676,5.2884617,,9.442,-1.01573
USX,2.037533,20.761906,0.11452137,0.79765826,,242.907,0.04133
PTRS,0.801181,25.378788,3.5630808,1.2871414,,,0.056350004
SQZ,,,8.305223,1.009271,,53.72,-0.73273003
HARP,1.056996,,5.5067368,1.9183327,,16.325,-1.5470799
MGTA,2.015702,,,0.83870965,,,-0.40207002
UNG,,,,,,,
SNCR,1.057578,,0.4734359,1.3615456,,91.828,-0.10001001
CALB,1.161909,13.801242,3.1389658,1.2154696,,,0.093100004
CMCT,0.577662,,2.1712239,2.394453,,54.047,-0.01596
SIEN,2.095972,,1.7026783,3.8461537,,167.943,-3.05125
CKPT,1.647936,,504.4402,2.9166667,,,-0.88222003
MTRX,1.617334,,0.2856418,0.69950247,,9.512,-0.15923001
OMEG,,,,,,,
JSPR,,,,1.6766169,,3.819,
SMLP,2.865738,0.74727803,0.2801389,0.14731607,,128.464,0.1029
RVSB,0.811428,8.714448,2.6995308,1.062708,,,0.12716
LJAQ,,,,,,,
CSSE,1.485572,,1.6080831,1.2242473,,39.459,-0.41341
TELA,1.602268,,7.008953,6.7625527,,112.932,-0.77198
SAMG,0.700646,14.756711,1.3453338,2.249073,,39.25,0.18863001
INZY,,,,1.0332519,,2.81,-0.33338
VMD,0.696229,15.93361,1.3109726,1.7028824,,8.77,0.12286
CZWI,1.143436,9.027215,2.4680054,0.98833525,,,0.11619
CHRA,0.331047,,0.6632077,8.625204,,326.651,-0.77359
FNWD,0.540779,10.191409,2.5713382,1.0441703,,,0.10351
AGLE,1.503376,,7.547479,1.115942,,5.056,-0.57116
QMCO,2.193106,,0.4336202,,,,
FXY,,,,,,,
BBQ,1.880656,7.1813955,0.8452887,2.3386066,,158.937,0.41807997
THM,0.424377,,,3.180428,,,-0.105299994
BELFA,1.918398,11.410335,0.4152782,1.1633096,,61.971,0.10747
CELC,1.523478,,,1.9055246,,19.788,-0.57579
SBEV,,,9.903895,9.967213,,58.545,-7.42593
NMMC,,,,,,,
ATOS,1.999502,,,1.1151079,,0.001,-0.3076
SURF,1.636544,10.170648,1.5258584,1.0336455,,35.864,0.11887
STSA,1.112701,,,1.210139,,1.36,-0.48423
MESA,2.892335,9.744186,0.29922926,0.30872387,,147.128,0.03507
EBET,,,610.5267,9.220779,,15.281,-2.56248
PBPB,1.44903,,0.48011357,,,,-3.45213
DBP,,5.6444254,,,,,
PLXP,4.479315,,20.019869,4.2793593,,0.593,-2.26212
DRRX,1.154586,,16.6406,2.3135233,,38.298,-0.77129
GNE,0.437095,,0.3525296,2.1230228,,4.269,0.02757
FLXS,0.833766,6.5112686,0.2790322,0.84349877,,48.234,0.138
CTSO,0.254434,,3.784826,2.3768473,,19.334,-0.21120001
TWIN,1.687792,,0.78012824,1.3164479,,39.716,-0.17343001
IMMR,1.85974,8.5079365,4.8796287,1.3535354,,1.535,0.20816
FFNW,0.541814,13.50118,3.3331056,0.9911627,,,0.076859996
SAL,0.812467,10.629252,3.1747124,1.1885644,,,0.11835
RELL,0.518441,28.44282,0.81279534,1.2709284,,3.208,0.04498
MN,3.042077,7.486137,1.05871,1.7175573,,20.601,0.31902
FUNC,0.965194,9.374493,2.1792274,1.14167,,,0.12708999
EPZM,1.047272,,4.6757154,,,1661.424,-2.05323
HRTG,0.56987,,0.24558271,0.37494037,,37.885,-0.05353
EMYB,0.834285,9.655654,3.582606,1.3061816,,,0.14236
KVHI,0.675324,,0.91669923,1.2000574,,3.076,-0.12716
HDSN,1.170909,9.444445,1.0974858,2.9021668,,139.269,0.38026002
NLS,1.663896,1.752692,0.22130965,0.76400125,,22.866,0.64483
RVP,1.787012,3.469985,0.994536,2.0170212,,2.694,0.76775
URGN,1.217188,,3.405202,4.296875,,5.546,-1.4848199
UIHC,0.703896,,0.20428558,0.45624834,,46.736,-0.22193001
JILL,1.60498,,0.2806053,,,,
STRT,1.068571,10.661376,0.346825,0.85413927,,9.515,0.100109994
CRTX,0.258129,,,0.96825045,,1.015,-0.54325
EBMT,0.652987,8.438325,1.5969732,0.9331332,,,0.11752
LAKE,0.002597,9.237095,1.2231498,1.2337543,,4.049,0.14818
GORO,1.792727,13.538462,1.3314041,1.3935075,,,0.01643
MTEM,1.044117,,5.530578,1.8579235,,66.675,-1.2930499
FSTR,1.088831,27.366549,0.32277888,0.8993626,,25.936,0.03432
PMTS,1.24,6.6030927,0.3938855,,,,
LRMR,,,,1.0125338,,8.518,-0.6377
TUEM,,,0.16154832,1.9387757,,428.168,-0.71339995
WVE,0.514805,,2.8909428,4.156522,,70.348,-1.5108099
CWCO,0.176381,,2.2943957,0.9532096,,1.861,0.01594
EIGR,1.306315,,16.210272,1.5913408,,36.305,-0.33938998
BGSF,2.307309,13.270322,0.49657974,2.0274367,,64.33,0.16174999
GAIA,0.594526,60.594055,1.6178094,1.5182337,,18.329,0.025880001
INOD,2.054025,287.64703,2.0191698,4.323607,,24.067,0.02498
LIFE,1.496623,,69.849,1.2192817,,1.367,-0.40353
TAST,2.620089,,0.07396554,0.5246982,,604.105,-0.17329
GFED,0.612265,15.34839,3.140065,1.4654738,,,0.099029996
ASUR,1.137662,82.53012,1.9162554,0.84463626,,25.611,0.01132
DRIO,1.356363,,7.7449527,1.223522,,0.344,-0.92021006
HZN,1.708051,,0.18151875,,,,
MNTX,1.057142,99.10256,0.7578732,2.1580124,,66.612,0.023659999
PNRG,1.023896,,2.1848419,1.6863297,,36.394,-0.075
GBOX,5.172386,,6.0981054,2.3748105,,2.816,-0.931
WHG,1.49974,13.139159,1.9056437,1.0947822,,5.616,0.08063
ITI,1.387532,,1.0781442,1.7034701,,15.65,-0.0269
UNB,0.923973,10.631196,2.9472396,1.7137907,,,0.16755
NXTC,-0.070066,,Infinity,0.53187937,,,-0.24448
ARMP,0.023355,,35.037678,5.420168,,51.837,-0.98119
CBFV,0.738935,17.922537,2.3387644,1.0356475,,,0.08645
KRMD,0.377142,,6.3698497,3.6396613,,2.187,-0.11283
ARC,1.293506,20.444445,0.5936997,1.0472397,,75.35,0.048249997
SESN,0.632727,,18.05966,0.7342007,,,-0.33628
FCAP,-0.020779,11.649122,3.5822022,1.1754292,,,0.10309
ADVM,1.142217,,16.358683,0.3546099,,35.366,-0.36699
VHC,0.514285,,3436.9873,0.70877707,,0.002,-0.19188
VYGR,1.225454,,9.227002,1.6681072,,51.771,-0.73195
OTRA,,,,,,,
QRHC,1.304415,56.557377,0.9580948,1.8025079,,23.953,0.03396
SYBX,1.453055,,133.77928,0.9620362,,13.2,-0.42584
WSTG,0.725194,17.628647,0.5232677,2.8832972,,4.567,0.18055001
DBE,,4.808266,,,,,
SGA,0.732987,14.078866,1.2659402,0.69238234,,8.026,0.050479997
NNBR,3.141818,0.9722764,0.22037463,0.47664624,,76.854,-0.12502
ORTX,1.178107,,87.38605,0.42916235,,25.215,-0.63277
EPSN,0.241558,29.359608,4.0545125,1.9702479,,,0.0733
EUCR,,,,1.3349184,,,
SCPH,0.42414,,,2.2973561,,31.928,-0.37273
BDTX,1.501704,,,0.47327483,,13.162,-0.44794998
EARN,1.907247,32.08469,4.504638,0.8018561,,670.413,0.023929998
XGN,0.458869,,2.3939276,1.272695,,30.697,-0.34375
CRDF,1.65636,,290.71097,0.70793843,,2.46,-0.30462
OPOF,1.033766,18.015816,2.481843,1.0885713,,,0.061490003
RDI,1.721558,6.640625,1.1653869,0.9036785,,477.692,0.17337999
CTG,0.764318,19.234043,0.36380374,1.6424417,,27.286,0.086389996
PROV,0.585974,14.351609,3.4033074,0.9633697,,,0.06914
KFS,-0.241558,,1.5068316,,,2008.042,-0.10403
MLVF,1.00895,47.994186,6.122628,0.84028906,,,-0.00242
TMPM,,,,,,,
IVAC,0.916363,,1.6813031,1.3783635,,8.4,-0.16695999
DS,1.337557,,0.41024733,,,631.831,-0.58323
RBKB,1.202729,10.475247,2.366595,0.9301917,,,0.095340006
ISSC,1.2,26.793104,5.814958,5.4488077,,,0.19349001
INTT,1.961558,18.478966,1.6044219,2.2365844,,12.173,0.13428001
BEEM,1.084675,,16.263496,4.569752,,7.952,-0.32671002
AWH,2.960716,,17.343195,2.8892128,,8.804,-1.08501
ASYS,1.535732,94.528305,1.6827674,1.6736263,,16.019,0.01804
LIQT,0.678961,,7.3767676,7.625509,,156.674,-0.56895
ADOC,,,,,,,
CWBC,1.009448,9.277515,2.556501,1.198639,,,0.13763
NLTX,0.937142,,,0.64383554,,8.584,-0.3275
MMLP,2.755844,,0.16588095,,,,
MNOV,1.286424,,29.152617,1.3605442,,0.988,-0.13076
NTIC,1.047792,19.375,2.0200932,1.826215,,0.573,0.111540005
GALT,2.01922,,,15.338983,,221.743,-1.5276899
SLDB,0.907673,,8.051418,0.37728393,,1.018,-0.61028
AUBN,0.470909,13.726762,3.878485,1.0679089,,,0.075619996
WMC,2.10909,,-14.573808,0.51823974,,1162.324,-0.110240005
DARE,1.342714,,,3.5096154,,1.204,-2.46505
OTIC,1.765194,,735.5831,1.9676319,,48,-0.68117994
HGEN,-1.844675,,51.58823,,,,-7.89602
SEEL,2.785628,,,1.5168539,,0.07,-1.1366
SREV,1.77623,,0.6428879,2,,57.502,-0.20688999
LJPC,2.263376,11.026316,1.5488049,,,,
TZOO,1.86909,20.71247,1.621624,51.518986,,203.781,0.77757
ACU,1.077076,10.29129,0.7098684,1.6429503,,61.219,0.19490999
AP,1.056623,70.44444,0.348417,1.5189269,,58.561,0.02913
ASRT,1.663963,,0.93370825,1.0571166,,84.339,-0.34998
AVEO,1.146693,,4.5903797,2.2885907,,65.203,-1.25941
AQB,1.100944,,129.32013,0.4749596,,4.37,-0.16076
RNDB,0.769269,7.6693664,1.9557599,0.9818987,,,0.09566
TCRR,2.17328,,,0.31573695,,8.854,-0.32407
ZYNE,2.219462,,,1.002045,,0.786,-0.5245
PBIP,0.061818,17.459185,4.9829173,1.0189983,,,0.05994
ATNM,0.574545,,99.83627,1.3940724,,0.524,-0.36821
BMTX,-0.068327,22.232779,1.3196107,3.182591,,1.66,0.72244
EQ,1.26679,,,1.3565892,,13.354,-0.48528
SPPI,1.910129,,,1.4658635,,3.831,-1.3605901
BCLI,0.034311,,,4.4250364,,22.069,-1.18191
WTER,2.002027,,1.6440535,5.696454,,52.501,-2.62702
AMPE,1.514669,,,6.025581,,5.777,-1.10486
CMPO,,,0.4042765,,,,
SCYX,1.981601,,7.5666,2.520635,,111.554,-1.96447
SFBC,0.965194,9.168288,2.602372,1.0617924,,,0.123830006
HIL,1.990649,,0.35409486,0.992569,,72.99,-0.028670002
FVAM,,,,,,,
CDAK,,,5.9366503,2.9454305,,183.656,
CNCE,0.272174,,168.45146,0.90849674,,15.438,-0.58397
FET,3.933096,,0.21985796,0.32112575,,77.616,-0.24765
ALGS,,,26.154734,0.48105243,,5.724,-0.95119005
GNPX,-0.763866,,,2.243386,,,-0.56183
AAIC,1.765194,,10.235291,0.5827193,,289.417,-0.00818
BFI,,,2.3723567,0.33445042,,0.259,0.01302
AGTC,1.934025,,154.30896,1.1097411,,35.156,-0.94758004
ALJJ,1.746394,,0.24047528,8.417509,,1126.097,-0.24163
BTTR,-0.395095,,1.6829239,1.1888112,,16.698,-0.75137
FARM,1.446753,,0.26572964,1.0014998,,110.839,-0.35722
DYAI,0.082077,,42.871506,4.769231,,,-0.41687
HOFV,0.011011,,9.564585,0.474664,,44.202,-0.68557
APTO,1.116981,,,1.1434304,,0.789,-0.51179004
CASI,0.366233,,4.7623625,1.4193548,,3.407,-0.40008
ALOT,0.775975,13.363636,0.9100085,1.294128,,12.764,0.10339
CRKM,19.251345,,39554.754,,,,
SMHI,1.20927,13.502539,0.8156118,0.2853312,,78.798,-0.028800001
VERO,1.193174,,1.0560137,2.9729729,,271.489,-1.0107
CULP,1.087176,14.656773,0.30522996,0.7508792,,8.401,0.05215
CLSD,1.883636,,22.036358,4.816054,,4.247,-1.95942
CPHC,0.46961,17.280857,1.7801723,1.615925,,0.131,0.09819999
